# ts arm pink_status x y z qx qy qz qw base_x base_y base_yaw j1 j2 j3 j4 j5 j6 j7 pos_err ori_err iters
1776409347.769327 jaka_arm_left success 0.394168 -0.005608 -0.191825 0.994165 -0.020934 0.005101 0.105693 -0.002219 -0.078279 -0.780000 +1.700299 +0.721110 -1.505098 -2.267545 +1.039450 -0.770402 -1.274286 9.394880e-06 1.844003e-05 2
1776409347.777375 jaka_arm_left success 0.394360 -0.005602 -0.191609 0.994212 -0.021007 0.005087 0.105240 -0.002219 -0.078279 -0.780000 +1.700299 +0.721110 -1.505098 -2.267545 +1.039450 -0.770402 -1.274286 2.854853e-04 9.192725e-04 1
1776409347.786372 jaka_arm_left success 0.394586 -0.005596 -0.191380 0.994276 -0.020104 0.003264 0.104880 -0.002219 -0.078279 -0.780000 +1.700299 +0.721110 -1.505098 -2.267545 +1.039450 -0.770402 -1.274286 6.072315e-04 4.349861e-03 1
1776409347.794401 jaka_arm_left success 0.394970 -0.005613 -0.191032 0.994443 -0.020088 0.001590 0.103327 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 2.396572e-05 5.044441e-05 2
1776409347.802500 jaka_arm_left success 0.395115 -0.005617 -0.190897 0.994468 -0.018978 0.001243 0.103308 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 2.204530e-04 2.366411e-03 1
1776409347.810715 jaka_arm_left success 0.395106 -0.005586 -0.190845 0.994505 -0.017039 0.000138 0.103290 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 2.533082e-04 6.791670e-03 1
1776409347.819110 jaka_arm_left success 0.395289 -0.005626 -0.190779 0.994585 -0.015995 -0.001779 0.102672 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 4.296168e-04 1.071228e-02 1
1776409347.827499 jaka_arm_left success 0.395820 -0.005707 -0.190951 0.994484 -0.017592 -0.001754 0.103388 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 8.776518e-04 8.365958e-03 1
1776409347.835890 jaka_arm_left success 0.395926 -0.005713 -0.190975 0.994519 -0.016899 -0.002569 0.103148 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 9.810275e-04 1.050756e-02 1
1776409347.844043 jaka_arm_left success 0.395724 -0.005636 -0.190752 0.994711 -0.014142 -0.003937 0.101656 +0.001019 -0.078286 -0.780000 +1.702808 +0.722768 -1.515098 -2.267623 +1.029450 -0.780402 -1.276988 8.253457e-04 1.660642e-02 1
1776409347.852541 jaka_arm_left success 0.396053 -0.005733 -0.190617 0.994802 -0.014709 -0.004438 0.100666 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 6.893202e-04 1.840728e-04 2
1776409347.860889 jaka_arm_left success 0.396173 -0.005701 -0.190874 0.994717 -0.014582 -0.004185 0.101531 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 4.534689e-04 1.798121e-03 1
1776409347.869102 jaka_arm_left success 0.396119 -0.005673 -0.190938 0.994704 -0.013561 -0.003764 0.101814 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 3.811045e-04 3.498933e-03 1
1776409347.877364 jaka_arm_left success 0.395976 -0.005637 -0.190956 0.994789 -0.011615 -0.004995 0.101164 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 3.677121e-04 6.456844e-03 1
1776409347.885831 jaka_arm_left success 0.396281 -0.005806 -0.190687 0.994923 -0.013448 -0.004944 0.099619 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 6.691937e-04 3.537459e-03 1
1776409347.894151 jaka_arm_left success 0.396304 -0.005906 -0.190510 0.995021 -0.013669 -0.004826 0.098605 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 8.574369e-04 4.760109e-03 1
1776409347.902400 jaka_arm_left success 0.396291 -0.005987 -0.190383 0.995101 -0.013793 -0.004750 0.097781 +0.005240 -0.078889 -0.780000 +1.707517 +0.721654 -1.523462 -2.267661 +1.019450 -0.790402 -1.286988 9.909051e-04 6.152909e-03 1
1776409347.910701 jaka_arm_left success 0.396301 -0.006041 -0.190320 0.995150 -0.013735 -0.004720 0.097287 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 1.352256e-05 2.087704e-05 2
1776409347.919194 jaka_arm_left success 0.396274 -0.006089 -0.190249 0.995198 -0.013794 -0.004463 0.096805 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 8.647805e-05 1.100677e-03 1
1776409347.927585 jaka_arm_left success 0.396282 -0.006138 -0.190191 0.995237 -0.013800 -0.004484 0.096394 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 1.607904e-04 1.857014e-03 1
1776409347.935817 jaka_arm_left success 0.396376 -0.006184 -0.190432 0.995157 -0.014388 -0.005377 0.097088 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 1.973772e-04 1.876993e-03 1
1776409347.944068 jaka_arm_left success 0.396431 -0.006210 -0.190511 0.995136 -0.014548 -0.005549 0.097276 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 2.882567e-04 2.304875e-03 1
1776409347.952672 jaka_arm_left success 0.396386 -0.006231 -0.190561 0.995131 -0.014491 -0.004499 0.097382 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 3.178291e-04 1.569952e-03 1
1776409347.960890 jaka_arm_left success 0.396441 -0.006294 -0.190374 0.995215 -0.014787 -0.004345 0.096483 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 2.963351e-04 2.739647e-03 1
1776409347.969064 jaka_arm_left success 0.396232 -0.006343 -0.189945 0.995425 -0.013971 -0.002928 0.094478 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 4.838401e-04 6.701857e-03 1
1776409347.977412 jaka_arm_left success 0.396129 -0.006377 -0.189707 0.995518 -0.014248 -0.001189 0.093486 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 7.168928e-04 1.045181e-02 1
1776409347.985753 jaka_arm_left success 0.395997 -0.006334 -0.189761 0.995461 -0.014600 0.000989 0.094036 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 6.951500e-04 1.326778e-02 1
1776409347.994278 jaka_arm_left success 0.395903 -0.006283 -0.189599 0.995436 -0.015277 0.002896 0.094153 +0.006176 -0.079444 -0.780000 +1.710936 +0.729671 -1.529817 -2.267004 +1.012419 -0.794494 -1.290097 8.532873e-04 1.676707e-02 1
1776409348.002438 jaka_arm_left success 0.395926 -0.006022 -0.189368 0.995142 -0.016327 -0.000346 0.097081 +0.003624 -0.079214 -0.779869 +1.709394 +0.732876 -1.530871 -2.265685 +1.017577 -0.793811 -1.288670 1.237386e-05 1.134496e-05 2
1776409348.010664 jaka_arm_left success 0.395862 -0.006015 -0.188916 0.995252 -0.017738 0.001507 0.095687 +0.003624 -0.079214 -0.779869 +1.709394 +0.732876 -1.530871 -2.265685 +1.017577 -0.793811 -1.288670 4.450789e-04 5.428172e-03 1
1776409348.019130 jaka_arm_left success 0.395305 -0.005897 -0.188926 0.995366 -0.016796 0.005511 0.094523 +0.003624 -0.079214 -0.779869 +1.709394 +0.732876 -1.530871 -2.265685 +1.017577 -0.793811 -1.288670 7.676563e-04 1.282182e-02 1
1776409348.027521 jaka_arm_left success 0.395340 -0.005932 -0.189023 0.995293 -0.018106 0.007442 0.094910 +0.003624 -0.079214 -0.779869 +1.709394 +0.732876 -1.530871 -2.265685 +1.017577 -0.793811 -1.288670 6.820460e-04 1.655808e-02 1
1776409348.035737 jaka_arm_left success 0.395269 -0.005972 -0.189087 0.995242 -0.017992 0.007981 0.095424 +0.003624 -0.079214 -0.779869 +1.709394 +0.732876 -1.530871 -2.265685 +1.017577 -0.793811 -1.288670 7.137032e-04 1.730461e-02 1
1776409348.044092 jaka_arm_left success 0.395097 -0.006042 -0.189007 0.995337 -0.017784 0.007363 0.094523 +0.003624 -0.079214 -0.779869 +1.709394 +0.732876 -1.530871 -2.265685 +1.017577 -0.793811 -1.288670 9.014539e-04 1.650665e-02 1
1776409348.052434 jaka_arm_left success 0.394876 -0.006201 -0.188907 0.995407 -0.018378 0.007759 0.093633 -0.003610 -0.079607 -0.779934 +1.716751 +0.742876 -1.531074 -2.256477 +1.027577 -0.789868 -1.286368 4.804139e-05 1.435821e-04 2
1776409348.060831 jaka_arm_left success 0.394367 -0.006290 -0.189072 0.995335 -0.017840 0.008215 0.094455 -0.003610 -0.079607 -0.779934 +1.716751 +0.742876 -1.531074 -2.256477 +1.027577 -0.789868 -1.286368 5.535931e-04 2.279457e-03 1
1776409348.069083 jaka_arm_left success 0.394207 -0.006444 -0.189081 0.995305 -0.018573 0.008979 0.094563 -0.003610 -0.079607 -0.779934 +1.716751 +0.742876 -1.531074 -2.256477 +1.027577 -0.789868 -1.286368 7.393119e-04 3.124066e-03 1
1776409348.077407 jaka_arm_left success 0.394024 -0.006519 -0.189421 0.995158 -0.018423 0.010139 0.096012 -0.006482 -0.079620 -0.778179 +1.718590 +0.739702 -1.529180 -2.254161 +1.035213 -0.784058 -1.285702 1.154443e-05 1.758518e-05 2
1776409348.085880 jaka_arm_left success 0.394426 -0.006786 -0.189555 0.995083 -0.020151 0.009534 0.096504 -0.006482 -0.079620 -0.778179 +1.718590 +0.739702 -1.529180 -2.254161 +1.035213 -0.784058 -1.285702 5.106405e-04 3.792754e-03 1
1776409348.094121 jaka_arm_left success 0.394387 -0.006952 -0.189409 0.995279 -0.018806 0.008273 0.094859 -0.006482 -0.079620 -0.778179 +1.718590 +0.739702 -1.529180 -2.254161 +1.035213 -0.784058 -1.285702 5.754963e-04 4.452079e-03 1
1776409348.102487 jaka_arm_left success 0.394579 -0.007104 -0.189554 0.995294 -0.018849 0.008330 0.094683 -0.006482 -0.079620 -0.778179 +1.718590 +0.739702 -1.529180 -2.254161 +1.035213 -0.784058 -1.285702 8.279570e-04 4.568598e-03 1
1776409348.110698 jaka_arm_left success 0.394796 -0.007311 -0.189917 0.995274 -0.018314 0.006582 0.095137 -0.003474 -0.079810 -0.779089 +1.723068 +0.740594 -1.533278 -2.255753 +1.029077 -0.785212 -1.286783 1.098249e-05 1.681349e-05 2
1776409348.119303 jaka_arm_left success 0.395029 -0.007523 -0.190000 0.995390 -0.019074 0.006327 0.093780 -0.003474 -0.079810 -0.779089 +1.723068 +0.740594 -1.533278 -2.255753 +1.029077 -0.785212 -1.286783 3.329077e-04 3.146185e-03 1
1776409348.127519 jaka_arm_left success 0.395121 -0.007801 -0.190011 0.995590 -0.018235 0.005480 0.091859 -0.003474 -0.079810 -0.779089 +1.723068 +0.740594 -1.533278 -2.255753 +1.029077 -0.785212 -1.286783 6.026912e-04 6.930614e-03 1
1776409348.135980 jaka_arm_left success 0.395244 -0.008058 -0.190010 0.995757 -0.018271 0.004711 0.090069 -0.003474 -0.079810 -0.779089 +1.723068 +0.740594 -1.533278 -2.255753 +1.029077 -0.785212 -1.286783 8.829347e-04 1.083167e-02 1
1776409348.144076 jaka_arm_left success 0.395065 -0.008200 -0.190649 0.995677 -0.016694 0.004700 0.091249 -0.001043 -0.079905 -0.779545 +1.733068 +0.750594 -1.540323 -2.259529 +1.024772 -0.782538 -1.296783 5.765637e-04 1.058310e-04 2
1776409348.152457 jaka_arm_left success 0.395286 -0.008375 -0.190927 0.995679 -0.017695 0.004666 0.091044 -0.001043 -0.079905 -0.779545 +1.733068 +0.750594 -1.540323 -2.259529 +1.024772 -0.782538 -1.296783 9.153139e-04 2.015229e-03 1
1776409348.160908 jaka_arm_left success 0.395175 -0.008450 -0.191118 0.995797 -0.016715 0.003641 0.089972 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 8.662682e-06 1.780465e-05 2
1776409348.169256 jaka_arm_left success 0.395422 -0.008611 -0.191206 0.995854 -0.018223 0.003537 0.089047 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 3.083793e-04 3.538718e-03 1
1776409348.177392 jaka_arm_left success 0.395235 -0.008595 -0.191370 0.995907 -0.017414 0.003736 0.088607 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 2.918024e-04 3.081917e-03 1
1776409348.185898 jaka_arm_left success 0.395350 -0.008657 -0.191614 0.995846 -0.018317 0.003608 0.089115 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 5.611980e-04 3.627947e-03 1
1776409348.194162 jaka_arm_left success 0.395580 -0.008699 -0.191444 0.995927 -0.020437 0.003646 0.087735 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 5.757039e-04 8.682089e-03 1
1776409348.202403 jaka_arm_left success 0.395519 -0.008563 -0.191439 0.995954 -0.020394 0.003258 0.087463 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 4.837131e-04 8.937439e-03 1
1776409348.210653 jaka_arm_left success 0.395514 -0.008456 -0.191551 0.995907 -0.020581 0.003126 0.087950 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 5.497666e-04 8.780183e-03 1
1776409348.219046 jaka_arm_left success 0.395286 -0.008257 -0.191701 0.995885 -0.019179 0.002537 0.088538 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 6.223448e-04 6.106171e-03 1
1776409348.227522 jaka_arm_left success 0.395210 -0.008130 -0.191786 0.995818 -0.019254 0.003110 0.089248 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 7.398157e-04 5.374565e-03 1
1776409348.235761 jaka_arm_left success 0.395276 -0.008040 -0.191797 0.995768 -0.019942 0.003296 0.089651 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 7.989528e-04 6.510381e-03 1
1776409348.244014 jaka_arm_left success 0.395280 -0.007953 -0.191765 0.995742 -0.020497 0.003525 0.089806 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 8.226861e-04 7.563728e-03 1
1776409348.252767 jaka_arm_left success 0.395279 -0.007807 -0.191730 0.995716 -0.020634 0.003249 0.090079 -0.000769 -0.079953 -0.779772 +1.741986 +0.753379 -1.544957 -2.257977 +1.023875 -0.780470 -1.298712 8.948251e-04 7.868565e-03 1
1776409348.260898 jaka_arm_left success 0.395220 -0.007595 -0.191892 0.995534 -0.021097 0.004544 0.091902 -0.001046 -0.078158 -0.779886 +1.744227 +0.749909 -1.545508 -2.259347 +1.030535 -0.776022 -1.294574 1.258546e-05 1.354992e-05 2
1776409348.269124 jaka_arm_left success 0.395150 -0.007351 -0.191828 0.995456 -0.021172 0.005667 0.092671 -0.001046 -0.078158 -0.779886 +1.744227 +0.749909 -1.545508 -2.259347 +1.030535 -0.776022 -1.294574 2.597509e-04 2.722182e-03 1
1776409348.277368 jaka_arm_left success 0.395153 -0.007176 -0.191768 0.995369 -0.021752 0.006535 0.093410 -0.001046 -0.078158 -0.779886 +1.744227 +0.749909 -1.545508 -2.259347 +1.030535 -0.776022 -1.294574 4.410487e-04 5.166381e-03 1
1776409348.285725 jaka_arm_left success 0.395085 -0.007052 -0.191530 0.995393 -0.021848 0.006792 0.093106 -0.001046 -0.078158 -0.779886 +1.744227 +0.749909 -1.545508 -2.259347 +1.030535 -0.776022 -1.294574 6.630562e-04 5.317666e-03 1
1776409348.294252 jaka_arm_left success 0.395040 -0.006941 -0.191321 0.995402 -0.022130 0.007371 0.092901 -0.001046 -0.078158 -0.779886 +1.744227 +0.749909 -1.545508 -2.259347 +1.030535 -0.776022 -1.294574 8.825435e-04 6.343299e-03 1
1776409348.302480 jaka_arm_left success 0.394939 -0.006818 -0.191268 0.995358 -0.022385 0.008411 0.093221 -0.003588 -0.076974 -0.778749 +1.743397 +0.750583 -1.545672 -2.257247 +1.036362 -0.773165 -1.293511 1.159451e-05 1.470962e-05 2
1776409348.310656 jaka_arm_left success 0.394722 -0.006690 -0.191328 0.995270 -0.022343 0.009591 0.094060 -0.003588 -0.076974 -0.778749 +1.743397 +0.750583 -1.545672 -2.257247 +1.036362 -0.773165 -1.293511 2.608633e-04 2.910145e-03 1
1776409348.319031 jaka_arm_left success 0.394594 -0.006571 -0.191281 0.995242 -0.022824 0.010663 0.094120 -0.003588 -0.076974 -0.778749 +1.743397 +0.750583 -1.545672 -2.257247 +1.036362 -0.773165 -1.293511 4.238503e-04 4.937603e-03 1
1776409348.327510 jaka_arm_left success 0.394398 -0.006529 -0.191360 0.995225 -0.023381 0.012131 0.093983 -0.003588 -0.076974 -0.778749 +1.743397 +0.750583 -1.545672 -2.257247 +1.036362 -0.773165 -1.293511 6.210255e-04 7.856822e-03 1
1776409348.335732 jaka_arm_left success 0.394414 -0.006488 -0.191637 0.995023 -0.024970 0.013597 0.095503 -0.003588 -0.076974 -0.778749 +1.743397 +0.750583 -1.545672 -2.257247 +1.036362 -0.773165 -1.293511 7.265973e-04 1.247567e-02 1
1776409348.344057 jaka_arm_left success 0.394125 -0.006446 -0.191830 0.994892 -0.024913 0.015562 0.096573 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 8.470864e-04 2.610595e-04 2
1776409348.352552 jaka_arm_left success 0.394021 -0.006545 -0.191365 0.995167 -0.025267 0.015590 0.093601 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 4.172760e-04 5.817227e-03 1
1776409348.360845 jaka_arm_left success 0.393864 -0.006532 -0.191377 0.995152 -0.025266 0.016620 0.093587 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 4.845656e-04 6.268635e-03 1
1776409348.369105 jaka_arm_left success 0.393603 -0.006453 -0.191471 0.995151 -0.023910 0.016714 0.093930 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 7.099247e-04 6.042524e-03 1
1776409348.377394 jaka_arm_left success 0.393549 -0.006456 -0.191472 0.995158 -0.024154 0.016774 0.093782 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 7.508139e-04 6.202469e-03 1
1776409348.385742 jaka_arm_left success 0.393669 -0.006449 -0.191639 0.995037 -0.025382 0.017624 0.094588 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 7.949665e-04 5.792413e-03 1
1776409348.394309 jaka_arm_left success 0.393644 -0.006401 -0.191641 0.995047 -0.025486 0.018032 0.094379 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 8.097497e-04 6.706683e-03 1
1776409348.402445 jaka_arm_left success 0.393691 -0.006376 -0.191660 0.995079 -0.025588 0.018110 0.093998 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 7.997263e-04 7.355432e-03 1
1776409348.410661 jaka_arm_left success 0.393749 -0.006374 -0.191480 0.995211 -0.025604 0.018044 0.092591 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 6.185649e-04 9.427998e-03 1
1776409348.419029 jaka_arm_left success 0.393768 -0.006312 -0.191429 0.995290 -0.025077 0.018233 0.091855 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 5.732858e-04 1.079221e-02 1
1776409348.427514 jaka_arm_left success 0.393598 -0.006157 -0.191570 0.995351 -0.023061 0.017722 0.091820 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 8.212657e-04 1.103406e-02 1
1776409348.435734 jaka_arm_left success 0.393709 -0.006071 -0.191683 0.995399 -0.022750 0.017380 0.091441 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 8.756478e-04 1.166220e-02 1
1776409348.444093 jaka_arm_left success 0.393688 -0.005993 -0.191545 0.995553 -0.022111 0.017501 0.089888 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 8.176859e-04 1.495437e-02 1
1776409348.452400 jaka_arm_left success 0.393943 -0.005991 -0.191421 0.995672 -0.023488 0.017618 0.088177 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 6.265849e-04 1.745304e-02 1
1776409348.461031 jaka_arm_left success 0.394254 -0.006002 -0.191415 0.995681 -0.025394 0.018320 0.087396 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 6.056067e-04 1.911523e-02 1
1776409348.469089 jaka_arm_left success 0.394245 -0.005891 -0.191510 0.995719 -0.024937 0.018684 0.087024 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 7.463593e-04 2.002950e-02 1
1776409348.477398 jaka_arm_left success 0.394267 -0.005780 -0.191623 0.995720 -0.024617 0.018828 0.087070 -0.009427 -0.076393 -0.770480 +1.753397 +0.751998 -1.551294 -2.247247 +1.046362 -0.763165 -1.283511 9.062039e-04 2.004751e-02 1
1776409348.485747 jaka_arm_left success 0.393944 -0.005558 -0.191768 0.995764 -0.022146 0.019007 0.087187 -0.014055 -0.078197 -0.774529 +1.758875 +0.761998 -1.545095 -2.239593 +1.052363 -0.768962 -1.290099 5.373847e-05 1.291019e-04 2
1776409348.494094 jaka_arm_left success 0.393989 -0.005444 -0.191802 0.995767 -0.022314 0.019492 0.087005 -0.014055 -0.078197 -0.774529 +1.758875 +0.761998 -1.545095 -2.239593 +1.052363 -0.768962 -1.290099 1.494700e-04 9.776200e-04 1
1776409348.502397 jaka_arm_left success 0.394010 -0.005300 -0.191902 0.995732 -0.022130 0.020395 0.087242 -0.014055 -0.078197 -0.774529 +1.758875 +0.761998 -1.545095 -2.239593 +1.052363 -0.768962 -1.290099 3.255096e-04 2.655241e-03 1
1776409348.510633 jaka_arm_left success 0.394028 -0.005135 -0.191968 0.995679 -0.022275 0.020798 0.087716 -0.014055 -0.078197 -0.774529 +1.758875 +0.761998 -1.545095 -2.239593 +1.052363 -0.768962 -1.290099 5.006020e-04 3.621887e-03 1
1776409348.519186 jaka_arm_left success 0.393894 -0.004906 -0.191952 0.995694 -0.021449 0.021470 0.087598 -0.014055 -0.078197 -0.774529 +1.758875 +0.761998 -1.545095 -2.239593 +1.052363 -0.768962 -1.290099 6.990782e-04 5.075071e-03 1
1776409348.527542 jaka_arm_left success 0.394037 -0.004714 -0.191836 0.995723 -0.022288 0.021672 0.086997 -0.014055 -0.078197 -0.774529 +1.758875 +0.761998 -1.545095 -2.239593 +1.052363 -0.768962 -1.290099 8.594798e-04 5.228206e-03 1
1776409348.535763 jaka_arm_left success 0.394131 -0.004553 -0.191902 0.995645 -0.022373 0.022351 0.087692 -0.016292 -0.077676 -0.772775 +1.760263 +0.761721 -1.543219 -2.236810 +1.059865 -0.765420 -1.289525 1.004277e-05 2.454377e-05 2
1776409348.544086 jaka_arm_left success 0.394343 -0.004391 -0.191777 0.995646 -0.023170 0.022808 0.087367 -0.016292 -0.077676 -0.772775 +1.760263 +0.761721 -1.543219 -2.236810 +1.059865 -0.765420 -1.289525 2.905811e-04 1.932450e-03 1
1776409348.552400 jaka_arm_left success 0.394323 -0.004090 -0.191666 0.995711 -0.022197 0.022287 0.087004 -0.016292 -0.077676 -0.772775 +1.760263 +0.761721 -1.543219 -2.236810 +1.059865 -0.765420 -1.289525 5.462332e-04 1.416643e-03 1
1776409348.560874 jaka_arm_left success 0.394384 -0.003817 -0.191590 0.995710 -0.021245 0.022535 0.087186 -0.016292 -0.077676 -0.772775 +1.760263 +0.761721 -1.543219 -2.236810 +1.059865 -0.765420 -1.289525 8.304273e-04 2.508848e-03 1
1776409348.569153 jaka_arm_left success 0.394631 -0.003521 -0.191717 0.995535 -0.021895 0.023194 0.088842 -0.016400 -0.076445 -0.771928 +1.759880 +0.760900 -1.543169 -2.235856 +1.061049 -0.763924 -1.289553 2.206045e-06 1.727149e-06 2
1776409348.577378 jaka_arm_left success 0.394738 -0.003240 -0.191706 0.995433 -0.021788 0.023837 0.089838 -0.016400 -0.076445 -0.771928 +1.759880 +0.760900 -1.543169 -2.235856 +1.061049 -0.763924 -1.289553 2.999203e-04 2.389950e-03 1
1776409348.585995 jaka_arm_left success 0.394758 -0.002958 -0.191378 0.995522 -0.021024 0.023303 0.089174 -0.016400 -0.076445 -0.771928 +1.759880 +0.760900 -1.543169 -2.235856 +1.061049 -0.763924 -1.289553 6.677078e-04 1.877635e-03 1
1776409348.594348 jaka_arm_left success 0.394561 -0.002646 -0.191184 0.995537 -0.018765 0.023487 0.089461 -0.016744 -0.076092 -0.769977 +1.758350 +0.761244 -1.542958 -2.234411 +1.058902 -0.764237 -1.291542 2.565349e-06 4.159826e-06 2
1776409348.602477 jaka_arm_left success 0.394841 -0.002383 -0.190837 0.995557 -0.020366 0.023951 0.088761 -0.016744 -0.076092 -0.769977 +1.758350 +0.761244 -1.542958 -2.234411 +1.058902 -0.764237 -1.291542 5.153424e-04 3.616703e-03 1
1776409348.610701 jaka_arm_left success 0.394834 -0.002069 -0.190767 0.995448 -0.019719 0.023496 0.090238 -0.016744 -0.076092 -0.769977 +1.758350 +0.761244 -1.542958 -2.234411 +1.058902 -0.764237 -1.291542 7.605753e-04 2.463909e-03 1
1776409348.619022 jaka_arm_left success 0.394762 -0.001755 -0.190594 0.995380 -0.018749 0.024022 0.091052 -0.016691 -0.074455 -0.769680 +1.756769 +0.760687 -1.544152 -2.234226 +1.058152 -0.763416 -1.291415 2.967853e-06 1.182765e-06 2
