# ts arm pink_status x y z qx qy qz qw base_x base_y base_yaw j1 j2 j3 j4 j5 j6 j7 pos_err ori_err iters
1776409343.552345 jaka_arm_left success 0.188566 0.285543 -0.407501 0.606265 0.319060 0.335356 0.646668 +0.000595 -0.002734 -0.006198 -1.035122 +1.285875 +1.074430 -1.116130 +0.740703 -1.481205 +0.731330 9.513337e-04 8.000226e-03 1
1776409343.560775 jaka_arm_left success 0.188427 0.285400 -0.407310 0.606313 0.318558 0.334888 0.647113 +0.000595 -0.002734 -0.006198 -1.038402 +1.282088 +1.077903 -1.110913 +0.740009 -1.489599 +0.729778 1.022423e-05 1.935402e-05 2
1776409343.569135 jaka_arm_left success 0.188376 0.285196 -0.407127 0.606088 0.317961 0.334447 0.647846 +0.000595 -0.002734 -0.006198 -1.038402 +1.282088 +1.077903 -1.110913 +0.740009 -1.489599 +0.729778 2.841377e-04 2.150239e-03 1
1776409343.577340 jaka_arm_left success 0.188301 0.285221 -0.406909 0.606935 0.316525 0.334352 0.647804 +0.000595 -0.002734 -0.006198 -1.038402 +1.282088 +1.077903 -1.110913 +0.740009 -1.489599 +0.729778 4.584862e-04 4.607425e-03 1
1776409343.585773 jaka_arm_left success 0.188234 0.285168 -0.406690 0.607483 0.315181 0.334124 0.648064 +0.000595 -0.002734 -0.006198 -1.038402 +1.282088 +1.077903 -1.110913 +0.740009 -1.489599 +0.729778 6.905958e-04 7.561610e-03 1
1776409343.594141 jaka_arm_left success 0.188182 0.284707 -0.406506 0.606090 0.314957 0.333452 0.649820 +0.000595 -0.002734 -0.006198 -1.042612 +1.278307 +1.080639 -1.104207 +0.739486 -1.499482 +0.731648 1.304878e-05 1.680579e-05 2
1776409343.602404 jaka_arm_left success 0.188056 0.284386 -0.406303 0.605777 0.314491 0.333444 0.650342 +0.000595 -0.002734 -0.006198 -1.042612 +1.278307 +1.080639 -1.104207 +0.739486 -1.499482 +0.731648 4.059991e-04 1.542707e-03 1
1776409343.610644 jaka_arm_left success 0.187860 0.284124 -0.406081 0.605379 0.314589 0.333448 0.650663 +0.000595 -0.002734 -0.006198 -1.042612 +1.278307 +1.080639 -1.104207 +0.739486 -1.499482 +0.731648 7.945797e-04 2.331473e-03 1
1776409343.619139 jaka_arm_left success 0.187748 0.284159 -0.405877 0.606334 0.313540 0.334151 0.649919 +0.000595 -0.002734 -0.006198 -1.042612 +1.278307 +1.080639 -1.104207 +0.739486 -1.499482 +0.731648 9.422738e-04 3.208076e-03 1
1776409343.627521 jaka_arm_left success 0.187603 0.283894 -0.405700 0.606302 0.312890 0.334279 0.650197 +0.000595 -0.002734 -0.006198 -1.041349 +1.279326 +1.080334 -1.106672 +0.739615 -1.501594 +0.734650 2.531625e-06 4.443606e-06 2
1776409343.635824 jaka_arm_left success 0.187501 0.283675 -0.405532 0.606403 0.311971 0.334383 0.650491 +0.000595 -0.002734 -0.006198 -1.041349 +1.279326 +1.080334 -1.106672 +0.739615 -1.501594 +0.734650 2.943251e-04 1.952333e-03 1
1776409343.644103 jaka_arm_left success 0.187363 0.283670 -0.405347 0.607480 0.311355 0.335346 0.649284 +0.000595 -0.002734 -0.006198 -1.041349 +1.279326 +1.080334 -1.106672 +0.739615 -1.501594 +0.734650 4.817247e-04 4.782015e-03 1
1776409343.652443 jaka_arm_left success 0.187354 0.283547 -0.405178 0.607992 0.310370 0.335698 0.649094 +0.000595 -0.002734 -0.006198 -1.041349 +1.279326 +1.080334 -1.106672 +0.739615 -1.501594 +0.734650 6.739230e-04 7.053728e-03 1
1776409343.660854 jaka_arm_left success 0.187296 0.283305 -0.405034 0.608092 0.310054 0.335613 0.649195 +0.000595 -0.002734 -0.006198 -1.041349 +1.279326 +1.080334 -1.106672 +0.739615 -1.501594 +0.734650 9.402479e-04 7.492276e-03 1
1776409343.669123 jaka_arm_left success 0.187265 0.283082 -0.404935 0.608117 0.309590 0.335405 0.649501 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 2.801511e-06 5.678826e-06 2
1776409343.677343 jaka_arm_left success 0.187185 0.282920 -0.404846 0.608256 0.309500 0.335238 0.649500 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 2.021403e-04 4.730521e-04 1
1776409343.685711 jaka_arm_left success 0.187065 0.282874 -0.404723 0.609115 0.309229 0.335120 0.648884 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 3.583243e-04 2.523931e-03 1
1776409343.694158 jaka_arm_left success 0.187052 0.282732 -0.404688 0.609161 0.308957 0.335290 0.648882 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 4.789255e-04 2.749682e-03 1
1776409343.702452 jaka_arm_left success 0.187004 0.282603 -0.404681 0.609101 0.308863 0.335400 0.648927 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 6.025203e-04 2.704498e-03 1
1776409343.710665 jaka_arm_left success 0.186974 0.282585 -0.404669 0.609375 0.308591 0.335557 0.648718 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 6.351927e-04 3.588403e-03 1
1776409343.719188 jaka_arm_left success 0.186984 0.282633 -0.404675 0.610007 0.307878 0.335938 0.648266 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 5.908017e-04 5.767019e-03 1
1776409343.727599 jaka_arm_left success 0.186975 0.282532 -0.404695 0.610033 0.307834 0.335577 0.648449 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 6.674488e-04 5.619128e-03 1
1776409343.735800 jaka_arm_left success 0.186988 0.282469 -0.404740 0.609946 0.307872 0.335471 0.648568 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 7.015386e-04 5.356949e-03 1
1776409343.744104 jaka_arm_left success 0.187035 0.282374 -0.404787 0.609758 0.308014 0.335178 0.648829 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 7.603112e-04 4.767557e-03 1
1776409343.752413 jaka_arm_left success 0.187115 0.282422 -0.404851 0.609860 0.308047 0.335129 0.648742 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 6.834515e-04 4.929322e-03 1
1776409343.760811 jaka_arm_left success 0.187143 0.282479 -0.404905 0.610030 0.308278 0.334760 0.648663 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 6.175248e-04 5.100987e-03 1
1776409343.769127 jaka_arm_left success 0.187209 0.282575 -0.404962 0.610309 0.308439 0.334524 0.648446 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 5.125065e-04 5.666471e-03 1
1776409343.781786 jaka_arm_left success 0.187324 0.282626 -0.405064 0.609936 0.309459 0.333844 0.648661 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 4.793983e-04 5.091123e-03 1
1776409343.794185 jaka_arm_left success 0.187430 0.282720 -0.405137 0.609927 0.309310 0.333506 0.648915 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 4.479124e-04 5.409464e-03 1
1776409343.802418 jaka_arm_left success 0.187500 0.282795 -0.405192 0.609341 0.309942 0.333843 0.648990 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 4.528193e-04 4.163407e-03 1
1776409343.810651 jaka_arm_left success 0.187582 0.282828 -0.405230 0.609038 0.309995 0.333507 0.649422 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 5.032975e-04 4.303695e-03 1
1776409343.819256 jaka_arm_left success 0.187588 0.283079 -0.405248 0.609640 0.309762 0.333661 0.648890 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 4.504487e-04 4.806473e-03 1
1776409343.827514 jaka_arm_left success 0.187567 0.283307 -0.405242 0.610037 0.309725 0.333697 0.648515 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 4.858212e-04 5.516377e-03 1
1776409343.835846 jaka_arm_left success 0.187522 0.283360 -0.405288 0.609405 0.310397 0.333598 0.648838 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 5.177101e-04 4.910428e-03 1
1776409343.844052 jaka_arm_left success 0.187472 0.283605 -0.405314 0.609546 0.310560 0.334039 0.648401 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 6.779360e-04 4.928585e-03 1
1776409343.852379 jaka_arm_left success 0.187430 0.283708 -0.405340 0.609267 0.310434 0.333753 0.648871 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 7.632844e-04 4.548879e-03 1
1776409343.860811 jaka_arm_left success 0.187372 0.283758 -0.405411 0.608439 0.310785 0.333506 0.649606 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 8.335218e-04 4.542486e-03 1
1776409343.869066 jaka_arm_left success 0.187364 0.283934 -0.405419 0.608430 0.310653 0.333260 0.649804 +0.000595 -0.002734 -0.006198 -1.039674 +1.279250 +1.079829 -1.111957 +0.741788 -1.501516 +0.738609 9.845046e-04 4.870382e-03 1
1776409343.877388 jaka_arm_left success 0.187311 0.284140 -0.405431 0.608446 0.310865 0.333251 0.649693 +0.000595 -0.002734 -0.006198 -1.040492 +1.275407 +1.080668 -1.108676 +0.741476 -1.501996 +0.734082 4.552012e-06 1.251458e-05 2
1776409343.885742 jaka_arm_left success 0.187256 0.284419 -0.405452 0.608929 0.310455 0.333276 0.649423 +0.000595 -0.002734 -0.006198 -1.040492 +1.275407 +1.080668 -1.108676 +0.741476 -1.501996 +0.734082 2.825619e-04 1.377962e-03 1
1776409343.894253 jaka_arm_left success 0.187210 0.284760 -0.405436 0.609484 0.310236 0.333589 0.648845 +0.000595 -0.002734 -0.006198 -1.040492 +1.275407 +1.080668 -1.108676 +0.741476 -1.501996 +0.734082 6.253312e-04 3.033263e-03 1
1776409343.902464 jaka_arm_left success 0.187041 0.284891 -0.405455 0.609069 0.310915 0.333749 0.648829 +0.000595 -0.002734 -0.006198 -1.040492 +1.275407 +1.080668 -1.108676 +0.741476 -1.501996 +0.734082 7.958899e-04 2.344080e-03 1
1776409343.910675 jaka_arm_left success 0.186965 0.285162 -0.405464 0.609221 0.310431 0.333714 0.648936 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 8.213523e-07 1.931991e-06 2
1776409343.919234 jaka_arm_left success 0.186847 0.285274 -0.405479 0.608834 0.310774 0.333858 0.649061 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 1.638996e-04 1.102502e-03 1
1776409343.927558 jaka_arm_left success 0.186810 0.285433 -0.405468 0.608526 0.310821 0.334369 0.649064 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 3.125877e-04 2.078713e-03 1
1776409343.935795 jaka_arm_left success 0.186747 0.285543 -0.405482 0.607970 0.310924 0.334582 0.649425 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 4.397113e-04 3.346464e-03 1
1776409343.944017 jaka_arm_left success 0.186669 0.285737 -0.405527 0.607438 0.311178 0.334552 0.649817 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 6.501739e-04 4.566982e-03 1
1776409343.952446 jaka_arm_left success 0.186536 0.285822 -0.405587 0.606467 0.312268 0.334387 0.650286 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 7.971969e-04 7.275730e-03 1
1776409343.960864 jaka_arm_left success 0.186483 0.285953 -0.405650 0.606226 0.311943 0.333529 0.651107 +0.000595 -0.002734 -0.006198 -1.039944 +1.273363 +1.079316 -1.107143 +0.741264 -1.503237 +0.735360 9.452598e-04 8.000555e-03 1
1776409343.969126 jaka_arm_left success 0.186422 0.286059 -0.405696 0.605704 0.312379 0.333359 0.651470 +0.000595 -0.002734 -0.006198 -1.041132 +1.271568 +1.084313 -1.097143 +0.731264 -1.508637 +0.737316 4.098322e-04 1.705622e-04 2
1776409343.977351 jaka_arm_left success 0.186386 0.286342 -0.405738 0.605770 0.312471 0.333524 0.651280 +0.000595 -0.002734 -0.006198 -1.041132 +1.271568 +1.084313 -1.097143 +0.731264 -1.508637 +0.737316 6.193420e-04 4.028819e-04 1
1776409343.985696 jaka_arm_left success 0.186207 0.286780 -0.405742 0.606569 0.312817 0.333514 0.650375 +0.000595 -0.002734 -0.006198 -1.040317 +1.270138 +1.083265 -1.096201 +0.731550 -1.508061 +0.737684 4.618227e-07 1.250882e-06 2
1776409343.994295 jaka_arm_left success 0.186096 0.287021 -0.405786 0.606678 0.313009 0.333262 0.650311 +0.000595 -0.002734 -0.006198 -1.040317 +1.270138 +1.083265 -1.096201 +0.731550 -1.508061 +0.737684 2.690034e-04 6.832439e-04 1
1776409344.002524 jaka_arm_left success 0.186127 0.287312 -0.405827 0.606691 0.312614 0.333429 0.650402 +0.000595 -0.002734 -0.006198 -1.040317 +1.270138 +1.083265 -1.096201 +0.731550 -1.508061 +0.737684 5.445739e-04 5.054420e-04 1
1776409344.010659 jaka_arm_left success 0.186111 0.287574 -0.405857 0.606734 0.312740 0.333459 0.650286 +0.000595 -0.002734 -0.006198 -1.040317 +1.270138 +1.083265 -1.096201 +0.731550 -1.508061 +0.737684 8.079146e-04 4.199871e-04 1
1776409344.019120 jaka_arm_left success 0.186135 0.287883 -0.405878 0.606972 0.312531 0.333664 0.650060 +0.000595 -0.002734 -0.006198 -1.041258 +1.267590 +1.082516 -1.092531 +0.731050 -1.510269 +0.738463 2.355870e-06 4.762501e-06 2
1776409344.027549 jaka_arm_left success 0.186014 0.287970 -0.405954 0.605856 0.313974 0.333716 0.650379 +0.000595 -0.002734 -0.006198 -1.041258 +1.267590 +1.082516 -1.092531 +0.731050 -1.510269 +0.738463 1.681809e-04 3.703589e-03 1
1776409344.035733 jaka_arm_left success 0.186007 0.288154 -0.406002 0.605635 0.313903 0.333620 0.650668 +0.000595 -0.002734 -0.006198 -1.041258 +1.267590 +1.082516 -1.092531 +0.731050 -1.510269 +0.738463 3.246225e-04 4.019298e-03 1
1776409344.044008 jaka_arm_left success 0.186011 0.288359 -0.406048 0.605381 0.313886 0.333659 0.650892 +0.000595 -0.002734 -0.006198 -1.041258 +1.267590 +1.082516 -1.092531 +0.731050 -1.510269 +0.738463 5.204355e-04 4.497177e-03 1
1776409344.052507 jaka_arm_left success 0.185947 0.288530 -0.406120 0.604857 0.314746 0.333919 0.650831 +0.000595 -0.002734 -0.006198 -1.041258 +1.267590 +1.082516 -1.092531 +0.731050 -1.510269 +0.738463 7.159500e-04 6.334944e-03 1
1776409344.060836 jaka_arm_left success 0.185882 0.288718 -0.406178 0.604632 0.315227 0.334107 0.650711 +0.000595 -0.002734 -0.006198 -1.041258 +1.267590 +1.082516 -1.092531 +0.731050 -1.510269 +0.738463 9.226483e-04 7.309299e-03 1
1776409344.069121 jaka_arm_left success 0.185841 0.289021 -0.406168 0.604986 0.315139 0.334253 0.650349 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 2.612868e-06 1.038813e-05 2
1776409344.077408 jaka_arm_left success 0.185807 0.289228 -0.406196 0.604937 0.315202 0.334238 0.650372 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 2.097816e-04 1.728830e-04 1
1776409344.085805 jaka_arm_left success 0.185873 0.289061 -0.406263 0.603152 0.315728 0.333443 0.652181 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 1.087258e-04 5.562111e-03 1
1776409344.094205 jaka_arm_left success 0.185828 0.289222 -0.406310 0.602873 0.316225 0.333359 0.652241 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 2.456730e-04 6.336117e-03 1
1776409344.102448 jaka_arm_left success 0.185797 0.289342 -0.406345 0.602626 0.316512 0.333185 0.652418 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 3.681292e-04 7.181162e-03 1
1776409344.110676 jaka_arm_left success 0.185823 0.289456 -0.406360 0.602325 0.316710 0.333120 0.652634 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 4.745887e-04 8.017820e-03 1
1776409344.119255 jaka_arm_left success 0.185785 0.289625 -0.406352 0.602508 0.316827 0.333274 0.652329 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 6.323612e-04 7.452395e-03 1
1776409344.127393 jaka_arm_left success 0.185779 0.289724 -0.406363 0.602500 0.316841 0.333322 0.652305 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 7.306004e-04 7.425655e-03 1
1776409344.135757 jaka_arm_left success 0.185794 0.289825 -0.406354 0.602492 0.316648 0.333558 0.652286 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 8.249214e-04 7.139918e-03 1
1776409344.144058 jaka_arm_left success 0.185783 0.289901 -0.406346 0.602476 0.316635 0.333620 0.652275 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 8.979854e-04 7.116207e-03 1
1776409344.152600 jaka_arm_left success 0.185726 0.289986 -0.406318 0.602588 0.316630 0.333758 0.652103 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 9.815252e-04 6.724655e-03 1
1776409344.160797 jaka_arm_left success 0.185676 0.289929 -0.406330 0.601999 0.316761 0.333703 0.652612 +0.000595 -0.002734 -0.006198 -1.041305 +1.268679 +1.080996 -1.087590 +0.727765 -1.512066 +0.737853 9.351994e-04 8.243373e-03 1
1776409344.169098 jaka_arm_left success 0.185626 0.290063 -0.406306 0.602361 0.316575 0.333873 0.652281 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 1.176550e-04 6.256600e-05 2
1776409344.177393 jaka_arm_left success 0.185580 0.290217 -0.406280 0.602947 0.316259 0.334166 0.651742 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.220265e-04 1.764261e-03 1
1776409344.185731 jaka_arm_left success 0.185551 0.290214 -0.406271 0.602752 0.316370 0.334300 0.651800 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.254731e-04 1.507233e-03 1
1776409344.194095 jaka_arm_left success 0.185540 0.290276 -0.406262 0.602889 0.316264 0.334354 0.651697 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.822192e-04 1.896700e-03 1
1776409344.202443 jaka_arm_left success 0.185538 0.290295 -0.406269 0.602826 0.316285 0.334354 0.651746 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 3.018684e-04 1.758028e-03 1
1776409344.210673 jaka_arm_left success 0.185545 0.290294 -0.406286 0.602732 0.316384 0.334391 0.651765 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 3.032520e-04 1.629298e-03 1
1776409344.219135 jaka_arm_left success 0.185594 0.290290 -0.406317 0.602637 0.316230 0.334256 0.651997 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.994074e-04 1.260236e-03 1
1776409344.227501 jaka_arm_left success 0.185567 0.290238 -0.406365 0.602230 0.316876 0.334009 0.652186 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.845280e-04 7.090082e-04 1
1776409344.235738 jaka_arm_left success 0.185633 0.290191 -0.406398 0.601826 0.317039 0.333904 0.652533 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.643282e-04 1.525966e-03 1
1776409344.244016 jaka_arm_left success 0.185645 0.290198 -0.406405 0.602128 0.316961 0.333904 0.652293 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.743020e-04 9.035487e-04 1
1776409344.252371 jaka_arm_left success 0.185677 0.290205 -0.406408 0.602341 0.316947 0.333896 0.652107 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.839217e-04 7.913754e-04 1
1776409344.260893 jaka_arm_left success 0.185720 0.290162 -0.406414 0.602383 0.317107 0.333975 0.651950 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.726353e-04 1.228439e-03 1
1776409344.269117 jaka_arm_left success 0.185754 0.290181 -0.406385 0.602886 0.316745 0.334131 0.651581 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.742959e-04 1.796988e-03 1
1776409344.277481 jaka_arm_left success 0.185804 0.290100 -0.406403 0.602734 0.316748 0.333979 0.651798 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.771917e-04 1.229731e-03 1
1776409344.285718 jaka_arm_left success 0.185802 0.290020 -0.406434 0.602585 0.316893 0.333682 0.652017 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 2.885898e-04 9.856499e-04 1
1776409344.294178 jaka_arm_left success 0.185818 0.290000 -0.406459 0.602663 0.316876 0.333548 0.652023 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 3.188025e-04 1.170722e-03 1
1776409344.302466 jaka_arm_left success 0.185852 0.289987 -0.406491 0.602677 0.316770 0.333380 0.652147 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 3.654345e-04 1.265071e-03 1
1776409344.310647 jaka_arm_left success 0.185873 0.289963 -0.406513 0.602665 0.316699 0.333152 0.652309 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 3.981585e-04 1.607428e-03 1
1776409344.319085 jaka_arm_left success 0.185921 0.289938 -0.406542 0.602607 0.316459 0.332805 0.652656 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 4.539612e-04 2.370743e-03 1
1776409344.327495 jaka_arm_left success 0.185955 0.289916 -0.406553 0.602624 0.316317 0.332513 0.652858 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 4.881731e-04 3.091196e-03 1
1776409344.335808 jaka_arm_left success 0.185957 0.289882 -0.406561 0.602701 0.316247 0.332265 0.652946 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 5.034783e-04 3.651470e-03 1
1776409344.343997 jaka_arm_left success 0.185942 0.289837 -0.406574 0.602806 0.316127 0.332164 0.652959 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 5.177491e-04 3.931818e-03 1
1776409344.352372 jaka_arm_left success 0.185885 0.289917 -0.406555 0.603567 0.315993 0.332464 0.652168 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 4.470634e-04 3.906940e-03 1
1776409344.360841 jaka_arm_left success 0.185860 0.289869 -0.406566 0.603694 0.316001 0.332629 0.651962 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 4.562218e-04 3.879525e-03 1
1776409344.369128 jaka_arm_left success 0.185843 0.289809 -0.406582 0.603748 0.316020 0.332663 0.651886 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 4.842112e-04 3.925734e-03 1
1776409344.377412 jaka_arm_left success 0.185807 0.289730 -0.406617 0.603756 0.316120 0.332704 0.651809 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 5.370599e-04 3.866124e-03 1
1776409344.385809 jaka_arm_left success 0.185815 0.289696 -0.406620 0.603907 0.316145 0.332714 0.651652 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 5.608428e-04 4.145861e-03 1
1776409344.394145 jaka_arm_left success 0.185796 0.289667 -0.406633 0.604047 0.316001 0.332683 0.651607 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 5.821062e-04 4.482698e-03 1
1776409344.402496 jaka_arm_left success 0.185794 0.289644 -0.406644 0.604102 0.315954 0.332747 0.651547 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 6.038455e-04 4.560347e-03 1
1776409344.410665 jaka_arm_left success 0.185807 0.289644 -0.406649 0.604140 0.315928 0.332693 0.651552 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 6.110480e-04 4.683891e-03 1
1776409344.419094 jaka_arm_left success 0.185801 0.289643 -0.406659 0.604181 0.315938 0.332625 0.651544 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 6.174566e-04 4.815428e-03 1
1776409344.427647 jaka_arm_left success 0.185809 0.289652 -0.406677 0.604199 0.315924 0.332478 0.651609 +0.000595 -0.002733 -0.006198 -1.043897 +1.266782 +1.083319 -1.077590 +0.721625 -1.518089 +0.738387 6.278546e-04 4.974159e-03 1
